,,Item Classification,,,,Attribute Classification,,,,,,Connection with Alliance companies validation items,,,Structure of Evaluation item (Japanese),,,,,,,,,,Structure of Evaluation item (English),,,,,,,,,,Application,,,Deployment,,,,,,,,Achievement,,,,,,,,Digital Phase Evaluation,,,,,,,,,,,,,,,,,,,,Physical Phase Confirmation,,,,,,,,,,,,,,,,,Physical Phase Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Market,USA,USA,USA,CANADA,CANADA,CANADA,,
,MSTR-013-0138800_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,"engine: 7dq, size of combi meter screen: 14.3 display",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
,MSTR-013-0138800_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,,,,,,,,YES,,,,,,"engine: 7dq, size of combi meter screen: 14.3 display",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,,1,,,,,
,MSTR-013-0138800_d0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,"engine: 7dq, size of combi meter screen: 14.3 display",,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0139200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,,,,,,,,YES,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,"SIZE OF COMBI METER SCREEN: ALL, ENGINE: ALL, TRANS: CVT, MT, AXLE: 2WD, 4WD, TRANS: CVT, MT, AXLE: 2WD, 4WD"
,MSTR-013-0139200_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,"SIZE OF COMBI METER SCREEN: ALL, ENGINE: ALL, TRANS: CVT, MT, AXLE: FWD, AWD, TRANS: CVT, MT, AXLE: 2WD, 4WD"
,MSTR-013-0139300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,,,,,,,,YES,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,"SIZE OF COMBI METER SCREEN: ALL, TRANS: CVT, MT, TRANS: CVT, MT"
,MSTR-013-0139400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,,,,,,,,YES,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,"SIZE OF COMBI METER SCREEN: ALL, ENGINE: ALL, TRANS: CVT, MT, IVI(NAVI/DA): DA, LESS, AUTONOMOUS DRIVING: ALL, HUD: W/O, TRANS: CVT, MT"
,MSTR-013-0139500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,"SIZE OF COMBI METER SCREEN: ALL, ENGINE: ALL, TRANS: CVT, MT, AXLE: FWD, AWD, IVI(NAVI/DA): DA, LESS, AUTONOMOUS DRIVING: ALL, HUD: W/O, TRANS: CVT, MT, AXLE: 2WD, 4WD"
,MSTR-013-0139500_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,,,,,,,,YES,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,"SIZE OF COMBI METER SCREEN: ALL, ENGINE: ALL, TRANS: CVT, MT, AXLE: 2WD, 4WD, IVI(NAVI/DA): DA, LESS, AUTONOMOUS DRIVING: ALL, HUD: W/O, TRANS: CVT, MT, AXLE: 2WD, 4WD"
,MSTR-013-0139600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,,,,,,,,YES,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,,1,,,,,
,MSTR-013-0139600_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
,MSTR-013-0139600_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,
,MSTR-013-0139600_d0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0139700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,
,MSTR-013-0139700_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,,,,,,,,YES,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,,1,,,,,
,MSTR-013-0139700_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
,MSTR-013-0139700_d0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0139800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,
,MSTR-013-0139800_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,,,,,,,,YES,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,,1,,,,,
,MSTR-013-0139800_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
,MSTR-013-0139800_d0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0139900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,
,MSTR-013-0139900_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,
,MSTR-013-0140000_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0140100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,"engine: 7dq, size of combi meter screen: 14.3 display",,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,
,MSTR-013-0140100_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,"engine: 7dq, size of combi meter screen: 14.3 display",,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0140200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,"engine: 7dq, size of combi meter screen: 14.3 display",,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,
,MSTR-013-0140200_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,"engine: 7dq, size of combi meter screen: 14.3 display",,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0140300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,
,MSTR-013-0140300_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0140400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,
,MSTR-013-0140400_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0140500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,
,MSTR-013-0140500_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0140600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,
,MSTR-013-0140600_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0140700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,,,,,,,,YES,,,,,,"accs3:autonomous driving: ad2, hud: w, ivi(navi/da): navi, size of combi meter screen: 14.3 display, グレード選択: 最上級",関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,"accs3:autonomous driving: ad2, hud: w, ivi(navi/da): navi, size of combi meter screen: 14.3 display, グレード選択: 最上級",関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,"accs3:autonomous driving: ad2, hud: w, ivi(navi/da): navi, size of combi meter screen: 14.3 display, グレード選択: 最上級",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
,MSTR-013-0140700_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,"autonomous driving: ad1, hud: w, ivi(navi/da): navi, size of combi meter screen: 14.3 display, グレード選択: 最上級",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,MSTR-013-0140800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,
,MSTR-013-0140800_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0140900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,,,,,,,,YES,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,"SIZE OF COMBI METER SCREEN: ALL, ENGINE: ALL, TRANS: CVT, MT, IVI(NAVI/DA): DA, LESS, AUTONOMOUS DRIVING: ALL, TRANS: CVT, MT"
,MSTR-013-0141000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,
,MSTR-013-0141000_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,size of combi meter screen: 14.3 display,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0141100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,"size of combi meter screen: 14.3 display, autonomous driving: ad1",,,,,,,,,,,,,,,,,,,,,,,1,*,,,,,,
,MSTR-013-0141100_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,"accs3:autonomous driving: ad2, size of combi meter screen: 14.3 display",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
,MSTR-013-0141100_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,"size of combi meter screen: 14.3 display, autonomous driving: ad1",,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,
,MSTR-013-0141300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,"ivi(navi/da): navi, size of combi meter screen: 14.3 display, グレード選択: 最上級",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
,MSTR-013-0141300_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,"ivi(navi/da): navi, size of combi meter screen: 14.3 display, グレード選択: 最上級",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,MSTR-013-0141400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_I(メータ)_XM6.xlsx,,,,,,YES,,,,,,,,,"engine: 7dq, ivi(navi/da): navi, size of combi meter screen: 14.3 display, グレード選択: 最上級",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
